ut_ms,subsystem
1334724275000,"AMMMF52D2"
1334724299000,"AACFE03A"
1334724301000,"AACFE91A"
1334724303000,"AACFE05A"
1334724335000,"AMMMF52D3"
1334724395000,"AMMMF52D4"
1334725199000,"AACFE03A"
1334726245000,"AACFE03A"
1334726248000,"AACFM07A"
1334726254000,"AACFE91A"
1334726368000,"AACFE70A"
1334726538000,"AACFM21A"
1334726555000,"AMMMF51A0"
1334726855000,"AMMMF40C0"
1334726975000,"ATTTF030B"
1334726992000,"MAPO.0000010569"
1334726998000,"MAPO.0000000569"
1334727017000,"AACFM22A"
1334727155000,"OBCPLCLMI"
1334727898000,"AACFM06A"
1334727899000,"AACFE03A"
1334727903000,"AACFE05A"
1334727958000,"AACFE70A"
1334728799000,"AACFE03A"
1334729698000,"AACFM01A"
1334733574000,"AAAAF40A0"
1334734024000,"AAAAF40B0"
1334736568000,"AACFE91A"
1334736628000,"AACFM02A"
1334736689000,"AACFE03A"
1334736691000,"AACFE91A"
1334736693000,"AACFE05A"
1334736919000,"ATTTF030A"
1334737054000,"APSF60A0"
1334737589000,"AACFE03A"
1334737639000,"AMMMF40A0"
1334737894000,"AMMMF10A0"
1334737899000,"AMMMF10A0"
1334737907000,"AACFE91A"
1334738069000,"AMMMF18A0"
1334738074000,"AMMMF19A0"
1334738127000,"AACFE03A"
1334738130000,"AACFM07A"
1334738137000,"AACFE91A"
1334738204000,"APSF37A1"
1334738214000,"APSF31B1"
1334738224000,"APSF38A1"
1334738229000,"APSF38A1"
1334738234000,"APSF38A1"
1334738239000,"APSF38A1"
1334738254000,"APSF12H1"
1334738279000,"APSF32A1"
1334738289000,"APSF50A2"
1334739232000,"AACFE91A"
1334739574000,"MPER.0000010569"
1334739579000,"MPER.0000000569"
1334739655000,"AHHHF01P1"
1334739775000,"AHHHF02A1"
1334739815000,"AACFE91A"
1334739825000,"AHHHF11A1"
1334739888000,"AHHHF03A2"
1334739889000,"AHHHF17A1"
1334739918000,"AHHHF04A3"
1334739953000,"AHHHF50A2"
1334740458000,"AHHHF05A2"
1334740465000,"AHHHF13A1"
1334740508000,"AHHHF06P1"
1334740568000,"ADMC532E"
1334740808000,"OBCPLCLHR"
1334741014000,"AMMMF40C0"
1334741314000,"OBCPLCLMI"
1334742107000,"AACFE91A"
1334742170000,"AACFM06A"
1334742171000,"AACFE03A"
1334742175000,"AACFE05A"
1334742214000,"APSF60B0"
1334742394000,"ATTTF030B"
1334742514000,"OBCPLCLPS"
1334742770000,"AACFM01A"
1334742831000,"ATTT305O"
1334744074000,"AAAAF40C0"
1334745770000,"ASXX307A"
1334745785000,"ASXX382C"
1334752159000,"MAPO.0000010570"
1334752164000,"MAPO.0000000570"
1334754239000,"AAAAF40B0"
1334762139000,"ASXX303A"
1334762638000,"ATTTF321P"
1334763453000,"ATTTF030A"
1334763699000,"AACFE91A"
1334763757000,"ATTT309B"
1334763759000,"AACFM02A"
1334763820000,"AACFE03A"
1334763822000,"AACFE91A"
1334763824000,"AACFE05A"
1334764428000,"ATTTF321R"
1334764438000,"AOOOF100B"
1334764478000,"AOOOF22R1"
1334764611000,"AACFE91A"
1334764614000,"AACFM07A"
1334764621000,"AACFE91A"
1334764653000,"AHHHF01P1"
1334764679000,"AOOOF03A1"
1334764709000,"AOOOF04A0"
1334764733000,"AOOOF23A0"
1334764738000,"MPER.0000010570"
1334764744000,"MPER.0000000570"
1334764773000,"AHHHF02A1"
1334764823000,"AHHHF11A1"
1334764886000,"AHHHF03A2"
1334764887000,"AHHHF17A1"
1334764888000,"AHHHF17A1"
1334764916000,"AHHHF04A3"
1334764951000,"AHHHF50A2"
1334765323000,"AHHHF05A2"
1334765330000,"AHHHF13A1"
1334765373000,"AHHHF06P1"
1334765433000,"ADMC532E"
1334765493000,"ATTTF030B"
1334765578000,"AOOOF68A0"
1334765585000,"AOOOF24A0"
1334765673000,"OBCPLCLHR"
1334765938000,"AOOOF68A0"
1334765945000,"AOOOF24A0"
1334766054000,"AACFE91A"
1334766533000,"AOOOF66A0"
1334767133000,"AOOOF67A0"
1334768591000,"AACFE91A"
1334768638000,"AOOOF62A0"
1334768654000,"AACFM06A"
1334768655000,"AACFE03A"
1334768659000,"AACFE05A"
1334768668000,"AOOOF77A0"
1334768688000,"AOOOF100C"
1334768988000,"OBCPLCLOM"
1334769239000,"AAAAF40C0"
1334769376000,"AACFM01A"
1334770395000,"AACFE91A"
1334770438000,"ATTTF030A"
1334770455000,"AACFM02A"
1334770516000,"AACFE03A"
1334770518000,"AACFE91A"
1334770520000,"AACFE05A"
1334770558000,"APSF60A0"
1334771511000,"AACFE03A"
1334771514000,"AACFM07A"
1334771708000,"APSF37A1"
1334771718000,"APSF31B1"
1334771728000,"APSF38A1"
1334771733000,"APSF38A1"
1334771738000,"APSF38A1"
1334771743000,"APSF38A1"
1334771758000,"APSF12H1"
1334771783000,"APSF32A1"
1334771793000,"APSF50A2"
1334776811000,"AACFE91A"
1334776874000,"AACFM06A"
1334776875000,"AACFE03A"
1334776879000,"AACFE05A"
1334776918000,"APSF60B0"
1334777098000,"ATTTF030B"
1334777218000,"OBCPLCLPS"
1334777326000,"MAPO.0000010571"
1334777332000,"MAPO.0000000571"
1334777775000,"AACFE03A"
1334778127000,"AACFM01A"
1334778188000,"ATTT305O"
1334779408000,"AAAAF40B0"
1334786890000,"AACFE91A"
1334786948000,"ATTT309B"
1334786950000,"AACFM02A"
1334787011000,"AACFE03A"
1334787013000,"AACFE91A"
1334787015000,"AACFE05A"
1334787253000,"ATTTF030A"
1334787388000,"APSF60A0"
1334787911000,"AACFE03A"
1334787973000,"AMMMF40A0"
1334788228000,"AMMMF10A0"
1334788230000,"AACFE91A"
1334788233000,"AMMMF10A0"
1334788403000,"AMMMF18A0"
1334788408000,"AMMMF19A0"
1334788461000,"AACFE03A"
1334788464000,"AACFM07A"
1334788471000,"AACFE91A"
1334788538000,"APSF37A1"
1334788548000,"APSF31B1"
1334788558000,"APSF38A1"
1334788563000,"APSF38A1"
1334788568000,"APSF38A1"
1334788573000,"APSF38A1"
1334788588000,"APSF12H1"
1334788613000,"APSF32A1"
1334788623000,"APSF50A2"
1334789584000,"AACFE91A"
1334789874000,"AHHHF01P1"
1334789908000,"MPER.0000010571"
1334789913000,"MPER.0000000571"
1334789994000,"AHHHF02A1"
1334790044000,"AHHHF11A1"
1334790107000,"AHHHF03A2"
1334790108000,"AHHHF17A1"
1334790109000,"AHHHF17A1"
1334790137000,"AHHHF04A3"
1334790165000,"AACFE91A"
1334790172000,"AHHHF50A2"
1334790474000,"AHHHF05A2"
1334790481000,"AHHHF13A1"
1334790524000,"AHHHF06P1"
1334790584000,"ADMC532E"
1334790824000,"OBCPLCLHR"
1334791348000,"AMMMF40C0"
1334791648000,"OBCPLCLMI"
1334792441000,"AACFE91A"
1334792504000,"AACFM06A"
1334792505000,"AACFE03A"
1334792509000,"AACFE05A"
1334792548000,"APSF60B0"
1334792728000,"ATTTF030B"
1334792848000,"OBCPLCLPS"
1334793104000,"AACFM01A"
1334794408000,"AAAAF40C0"
1334798608000,"AAAAF40D0"
1334799208000,"APWF005A"
1334799680000,"AACFE91A"
1334799740000,"AACFM02A"
1334799801000,"AACFE03A"
1334799803000,"AACFE91A"
1334799805000,"AACFE05A"
1334800701000,"AACFE03A"
1334801747000,"AACFE03A"
1334801750000,"AACFM07A"
1334801756000,"AACFE91A"
1334801870000,"AACFE70A"
1334802040000,"AACFM21A"
1334802494000,"MAPO.0000010572"
1334802500000,"MAPO.0000000572"
1334802516000,"AACFM22A"
1334803400000,"AACFM06A"
1334803401000,"AACFE03A"
1334803405000,"AACFE05A"
1334803460000,"AACFE70A"
1334804301000,"AACFE03A"
1334805200000,"AACFM01A"
1334809075000,"AAAAF40A0"
1334809525000,"AAAAF40B0"
1334812057000,"AACFE91A"
1334812117000,"AACFM02A"
1334812178000,"AACFE03A"
1334812180000,"AACFE91A"
1334812182000,"AACFE05A"
1334812420000,"ATTTF030A"
1334812555000,"APSF60A0"
1334813078000,"AACFE03A"
1334813140000,"AMMMF40A0"
1334813395000,"AMMMF10A0"
1334813397000,"AACFE91A"
1334813400000,"AMMMF10A0"
1334813570000,"AMMMF18A0"
1334813575000,"AMMMF19A0"
1334813628000,"AACFE03A"
1334813631000,"AACFM07A"
1334813638000,"AACFE91A"
1334813705000,"APSF37A1"
1334813715000,"APSF31B1"
1334813725000,"APSF38A1"
1334813730000,"APSF38A1"
1334813735000,"APSF38A1"
1334813740000,"APSF38A1"
1334813755000,"APSF12H1"
1334813780000,"APSF32A1"
1334813790000,"APSF50A2"
1334814830000,"AACFE91A"
1334814982000,"AHHHF01P1"
1334815075000,"MPER.0000010572"
1334815080000,"MPER.0000000572"
1334815102000,"AHHHF02A1"
1334815152000,"AHHHF11A1"
1334815215000,"AHHHF03A2"
1334815216000,"AHHHF17A1"
1334815217000,"AHHHF17A1"
1334815245000,"AHHHF04A3"
1334815280000,"AHHHF50A2"
1334815567000,"AACFE91A"
1334815616000,"AHHHF05A2"
1334815623000,"AHHHF13A1"
1334815666000,"AHHHF06P1"
1334815726000,"ADMC532E"
1334815966000,"OBCPLCLHR"
1334816515000,"AMMMF40C0"
1334816815000,"OBCPLCLMI"
1334817608000,"AACFE91A"
1334817671000,"AACFM06A"
1334817672000,"AACFE03A"
1334817676000,"AACFE05A"
1334817715000,"APSF60B0"
1334817895000,"ATTTF030B"
1334818015000,"OBCPLCLPS"
1334818271000,"AACFM01A"
1334819575000,"AAAAF40C0"
1334820734000,"AACFE91A"
1334820775000,"ATTTF030A"
1334820794000,"AACFM02A"
1334820855000,"AACFE03A"
1334820857000,"AACFE91A"
1334820859000,"AACFE05A"
1334820895000,"APSF60A0"
1334821848000,"AACFE03A"
1334821851000,"AACFM07A"
1334822045000,"APSF37A1"
1334822055000,"APSF31B1"
1334822065000,"APSF38A1"
1334822070000,"APSF38A1"
1334822075000,"APSF38A1"
1334822080000,"APSF38A1"
1334822095000,"APSF12H1"
1334822120000,"APSF32A1"
1334822130000,"APSF50A2"
1334827148000,"AACFE91A"
1334827211000,"AACFM06A"
1334827212000,"AACFE03A"
1334827216000,"AACFE05A"
1334827255000,"APSF60B0"
1334827435000,"ATTTF030B"
1334827555000,"OBCPLCLPS"
1334827660000,"MAPO.0000010573"
1334827666000,"MAPO.0000000573"
1334828112000,"AACFE03A"
1334828462000,"AACFM01A"
1334828523000,"ATTT305O"
1334829739000,"AAAAF40B0"
1334831462000,"ASXX307A"
1334831477000,"ASXX382C"
1334836515000,"ASXX303A"
1334837584000,"ATTTF030A"
1334838075000,"AACFE91A"
1334838133000,"ATTT309B"
1334838135000,"AACFM02A"
1334838196000,"AACFE03A"
1334838198000,"AACFE91A"
1334838200000,"AACFE05A"
1334838304000,"AMMMF40A0"
1334838559000,"AMMMF10A0"
1334838564000,"AMMMF10A0"
1334838734000,"AMMMF18A0"
1334838739000,"AMMMF19A0"
1334838792000,"AACFE03A"
1334838795000,"AACFM07A"
1334838979000,"APSF60A0"
1334839189000,"ASSSF01P0"
1334839249000,"ASSSF55A0"
1334839969000,"ASSSF06P0"
1334840129000,"APSF37A1"
1334840139000,"APSF31B1"
1334840149000,"APSF38A1"
1334840154000,"APSF38A1"
1334840159000,"APSF38A1"
1334840164000,"APSF38A1"
1334840179000,"APSF12H1"
1334840204000,"APSF32A1"
1334840214000,"APSF50A2"
1334840239000,"MPER.0000010573"
1334840245000,"MPER.0000000573"
1334840269000,"OBCPLCLSI"
1334841679000,"AMMMF40C0"
1334841979000,"OBCPLCLMI"
1334843984000,"AACFE91A"
1334844047000,"AACFM06A"
1334844048000,"AACFE03A"
1334844052000,"AACFE05A"
1334844079000,"APSF60B0"
1334844259000,"ATTTF030B"
1334844379000,"OBCPLCLPS"
1334844647000,"AACFM01A"
1334844708000,"ATTT305O"
1334844739000,"AAAAF40C0"
1334847647000,"ASXX307A"
1334847662000,"ASXX382C"
1334852756000,"ASXX303A"
1334852825000,"MAPO.0000010574"
1334852831000,"MAPO.0000000574"
1334854282000,"AACFE91A"
1334854340000,"ATTT309B"
1334854342000,"AACFM02A"
1334854403000,"AACFE03A"
1334854405000,"AACFE91A"
1334854407000,"AACFE05A"
1334854785000,"ATTTF030A"
1334854905000,"APSF60A0"
1334855303000,"AACFE03A"
1334855796000,"AACFE91A"
1334855954000,"AACFE03A"
1334855957000,"AACFM07A"
1334856021000,"ASSSF01P0"
1334856055000,"APSF37A1"
1334856065000,"APSF31B1"
1334856075000,"APSF38A1"
1334856080000,"APSF38A1"
1334856081000,"ASSSF55A0"
1334856085000,"APSF38A1"
1334856090000,"APSF38A1"
1334856105000,"APSF12H1"
1334856130000,"APSF32A1"
1334856140000,"APSF50A2"
1334856937000,"AACFE91A"
1334856981000,"ASSSF06P0"
1334856997000,"AACFM06A"
1334856998000,"AACFE03A"
1334857000000,"AACFE91A"
1334857002000,"AACFE05A"
1334857005000,"APSF60B0"
1334857185000,"ATTTF030B"
1334857281000,"OBCPLCLSI"
1334857305000,"OBCPLCLPS"
1334857898000,"AACFE03A"
1334858798000,"AACFE03A"
1334859105000,"ATTTF030A"
1334859225000,"APSF60A0"
1334859698000,"AACFE03A"
1334860280000,"AACFE03A"
1334860283000,"AACFM07A"
1334860347000,"ASSSF01P0"
1334860375000,"APSF37A1"
1334860385000,"APSF31B1"
1334860395000,"APSF38A1"
1334860400000,"APSF38A1"
1334860405000,"APSF38A1"
1334860407000,"ASSSF55A0"
1334860410000,"APSF38A1"
1334860425000,"APSF12H1"
1334860450000,"APSF32A1"
1334860460000,"APSF50A2"
1334861440000,"AACFE91A"
1334861487000,"ASSSF06P0"
1334861503000,"AACFM06A"
1334861504000,"AACFE03A"
1334861505000,"APSF60B0"
1334861506000,"AACFE91A"
1334861508000,"AACFE05A"
1334861685000,"ATTTF030B"
1334861787000,"OBCPLCLSI"
1334861805000,"OBCPLCLPS"
1334862404000,"AACFE03A"
1334863125000,"AACFM01A"
1334863305000,"ATTTF321P"
1334863963000,"ATTTF030A"
1334864361000,"AACFE91A"
1334864421000,"AACFM02A"
1334864482000,"AACFE03A"
1334864484000,"AACFE91A"
1334864486000,"AACFE05A"
1334865095000,"ATTTF321R"
1334865105000,"AOOOF100B"
1334865145000,"AOOOF22R1"
1334865163000,"AHHHF01P1"
1334865278000,"AACFE91A"
1334865281000,"AACFM07A"
1334865283000,"AHHHF02A1"
1334865288000,"AACFE91A"
1334865333000,"AHHHF11A1"
1334865346000,"AOOOF03A1"
1334865376000,"AOOOF04A0"
1334865396000,"AHHHF03A2"
1334865397000,"AHHHF17B1"
1334865398000,"AHHHF17B1"
1334865400000,"AOOOF23A0"
1334865405000,"MPER.0000010574"
1334865411000,"MPER.0000000574"
1334865426000,"AHHHF04A3"
1334865461000,"AHHHF50A2"
1334865677000,"AHHHF05A2"
1334865684000,"AHHHF13A1"
1334865727000,"AHHHF06P1"
1334865787000,"ADMC532E"
1334865847000,"ATTTF030B"
1334865965000,"AACFE91A"
1334866027000,"OBCPLCLHR"
1334866245000,"AOOOF68A0"
1334866252000,"AOOOF24A0"
1334866605000,"AOOOF68A0"
1334866612000,"AOOOF24A0"
1334867200000,"AOOOF66A0"
1334867800000,"AOOOF67A0"
1334869258000,"AACFE91A"
1334869305000,"AOOOF62A0"
1334869321000,"AACFM06A"
1334869322000,"AACFE03A"
1334869326000,"AACFE05A"
1334869335000,"AOOOF77A0"
1334869355000,"AOOOF100C"
1334869655000,"OBCPLCLOM"
1334869905000,"AAAAF40C0"
1334870039000,"AACFM01A"
1334870100000,"ATTT305O"
1334877989000,"MAPO.0000010575"
1334877994000,"MAPO.0000000575"
1334880066000,"AAAAF40B0"
1334887540000,"AACFE91A"
1334887598000,"ATTT309B"
1334887600000,"AACFM02A"
1334887661000,"AACFE03A"
1334887663000,"AACFE91A"
1334887665000,"AACFE05A"
1334887911000,"ATTTF030A"
1334888046000,"APSF60A0"
1334888561000,"AACFE03A"
1334888631000,"AMMMF40A0"
1334888880000,"AACFE91A"
1334888886000,"AMMMF12A0"
1334888891000,"AMMMF11A0"
1334888896000,"AMMMF10A0"
1334888901000,"AMMMF10A0"
1334888906000,"AMMMF24A0"
1334888911000,"AMMMF23A0"
1334888916000,"AMMMF20A0"
1334889061000,"AMMMF18A0"
1334889066000,"AMMMF19A0"
1334889119000,"AACFE03A"
1334889122000,"AACFM07A"
1334889129000,"AACFE91A"
1334889196000,"APSF37A1"
1334889206000,"APSF31B1"
1334889216000,"APSF38A1"
1334889221000,"APSF38A1"
1334889226000,"APSF38A1"
1334889231000,"APSF38A1"
1334889246000,"APSF12H1"
1334889271000,"APSF32A1"
1334889281000,"APSF50A2"
1334890256000,"AACFE91A"
1334890373000,"AHHHF01P1"
1334890493000,"AHHHF02A1"
1334890543000,"AHHHF11A1"
1334890566000,"MPER.0000010575"
1334890572000,"MPER.0000000575"
1334890606000,"AHHHF03A2"
1334890607000,"AHHHF17A1"
1334890608000,"AHHHF17A1"
1334890636000,"AHHHF04A3"
1334890671000,"AHHHF50A2"
1334890839000,"AACFE91A"
1334891103000,"AHHHF05A2"
1334891110000,"AHHHF13A1"
1334891153000,"AHHHF06P1"
1334891213000,"ADMC532E"
1334891453000,"OBCPLCLHR"
1334892006000,"AMMMF40C0"
1334892306000,"OBCPLCLMI"
1334893099000,"AACFE91A"
1334893162000,"AACFM06A"
1334893163000,"AACFE03A"
1334893167000,"AACFE05A"
1334893206000,"APSF60B0"
1334893386000,"ATTTF030B"
1334893506000,"OBCPLCLPS"
1334893762000,"AACFM01A"
1334893823000,"ATTT305O"
1334895066000,"AAAAF40C0"
1334899266000,"AAAAF40D0"
1334899311000,"ATTTF030A"
1334899866000,"APWF005A"
1334899967000,"ATTT309B"
1334900031000,"AMMMF40B0"
1334900316000,"AMMMF52A0"
1334900339000,"AACFE91A"
1334900376000,"AMMMF52D1"
1334900399000,"AACFM02A"
1334900436000,"AMMMF52D2"
1334900460000,"AACFE03A"
1334900462000,"AACFE91A"
1334900464000,"AACFE05A"
1334900496000,"AMMMF52D3"
1334900556000,"AMMMF52D4"
1334901360000,"AACFE03A"
1334902406000,"AACFE03A"
1334902409000,"AACFM07A"
1334902415000,"AACFE91A"
1334902529000,"AACFE70A"
1334902699000,"AACFM21A"
1334902716000,"AMMMF51A0"
1334903016000,"AMMMF40C0"
1334903136000,"ATTTF030B"
1334903153000,"MAPO.0000010576"
1334903159000,"MAPO.0000000576"
1334903189000,"AACFM22A"
1334903316000,"OBCPLCLMI"
1334904059000,"AACFM06A"
1334904060000,"AACFE03A"
1334904064000,"AACFE05A"
1334904119000,"AACFE70A"
1334904960000,"AACFE03A"
1334905859000,"AACFM01A"
1334909735000,"AAAAF40A0"
1334910185000,"AAAAF40B0"
1334912063000,"AACFE91A"
1334912123000,"AACFM02A"
1334912184000,"AACFE03A"
1334912186000,"AACFE91A"
1334912188000,"AACFE05A"
1334913080000,"ATTTF030A"
1334913238000,"AACFE03A"
1334913241000,"AACFM07A"
1334913305000,"ASSSF01P0"
1334913365000,"ASSSF55A0"
1334913800000,"AMMMF40A0"
1334914055000,"AMMMF10A0"
1334914060000,"AMMMF10A0"
1334914161000,"AACFE91A"
1334914205000,"ASSSF06P0"
1334914221000,"AACFM06A"
1334914222000,"AACFE03A"
1334914224000,"AACFE91A"
1334914226000,"AACFE05A"
1334914230000,"AMMMF18A0"
1334914235000,"AMMMF19A0"
1334914505000,"OBCPLCLSI"
1334915122000,"AACFE03A"
1334915735000,"MPER.0000010576"
1334915740000,"MPER.0000000576"
1334915848000,"AACFE03A"
1334915851000,"AACFM07A"
1334915915000,"ASSSF01P0"
1334915975000,"ASSSF55A0"
1334917175000,"AMMMF40C0"
1334917295000,"ATTTF030B"
1334917475000,"OBCPLCLMI"
1334917728000,"AACFE91A"
1334917775000,"ASSSF06P0"
1334917791000,"AACFM06A"
1334917792000,"AACFE03A"
1334917796000,"AACFE05A"
1334918075000,"OBCPLCLSI"
1334918391000,"AACFM01A"
1334918452000,"ATTT305O"
1334920235000,"AAAAF40C0"
1334922899000,"ATTTF321P"
1334928320000,"MAPO.0000010577"
1334928325000,"MAPO.0000000577"
1334930399000,"AAAAF40B0"
1334932484000,"AOOOF01D1"
1334932789000,"ATTTF321R"
1334932799000,"AOOOF100A"
1334932839000,"AOOOF32R0"
1334939781000,"ATTTF030A"
1334939843000,"AACFE91A"
1334939901000,"ATTT309B"
1334939903000,"AACFM02A"
1334939964000,"AACFE03A"
1334939966000,"AACFE91A"
1334939968000,"AACFE05A"
1334940770000,"AACFE91A"
1334940772000,"AACFE03A"
1334940775000,"AACFM07A"
1334940782000,"AACFE91A"
1334940840000,"AOOOF03A1"
1334940870000,"AOOOF04A0"
1334940894000,"AOOOF33A0"
1334940899000,"MPER.0000010577"
1334940904000,"MPER.0000000577"
1334940981000,"AHHHF01P1"
1334941101000,"AHHHF02A1"
1334941151000,"AHHHF11A1"
1334941214000,"AHHHF03A2"
1334941215000,"AHHHF17C2"
1334941216000,"AHHHF17C2"
1334941217000,"AHHHF17B1"
1334941244000,"AHHHF04A3"
1334941279000,"AHHHF50A2"
1334941739000,"AOOOF68A0"
1334941746000,"AOOOF34A0"
1334942199000,"AACFE91A"
1334942395000,"AHHHF05A2"
1334942402000,"AHHHF13A1"
1334942445000,"AHHHF06P1"
1334942505000,"ADMC532E"
1334942565000,"ATTTF030B"
1334942694000,"AOOOF66A0"
1334942745000,"OBCPLCLHR"
1334944752000,"AACFE91A"
1334944799000,"AOOOF62A0"
1334944815000,"AACFM06A"
1334944816000,"AACFE03A"
1334944820000,"AACFE05A"
1334944829000,"AOOOF77A0"
1334944849000,"AOOOF100C"
1334945149000,"OBCPLCLOM"
1334945399000,"AAAAF40C0"
1334945527000,"AACFM01A"
1334946563000,"AACFE91A"
1334946599000,"ATTTF030A"
1334946623000,"AACFM02A"
1334946684000,"AACFE03A"
1334946686000,"AACFE91A"
1334946688000,"AACFE05A"
1334946719000,"APSF60A0"
1334947672000,"AACFE03A"
1334947675000,"AACFM07A"
1334947869000,"APSF37A1"
1334947879000,"APSF31B1"
1334947889000,"APSF38A1"
1334947894000,"APSF38A1"
1334947899000,"APSF38A1"
1334947904000,"APSF38A1"
1334947919000,"APSF12H1"
1334947944000,"APSF32A1"
1334947954000,"APSF50A2"
1334952972000,"AACFE91A"
1334953035000,"AACFM06A"
1334953036000,"AACFE03A"
1334953040000,"AACFE05A"
1334953079000,"APSF60B0"
1334953259000,"ATTTF030B"
1334953379000,"OBCPLCLPS"
1334953487000,"MAPO.0000010578"
1334953492000,"MAPO.0000000578"
1334953936000,"AACFE03A"
1334954281000,"AACFM01A"
1334955569000,"AAAAF40B0"
1334957434000,"ASXX307A"
1334957449000,"ASXX382C"
1334957615000,"ATTT305O"
1334958333000,"AXXX380C"
1334958942000,"AACFE91A"
1334959002000,"AACFM02A"
1334959063000,"AACFE03A"
1334959065000,"AACFE91A"
1334959067000,"AACFE05A"
1334959963000,"AACFE03A"
1334960601000,"AACFE03A"
1334960604000,"AACFM07A"
1334960611000,"AACFE91A"
1334962952000,"AACFE91A"
1334963999000,"AACFE91A"
1334964877000,"AACFE91A"
1334965901000,"AACFE91A"
1334965964000,"AACFM06A"
1334965965000,"AACFE03A"
1334965969000,"AACFE05A"
1334966069000,"MPER.0000010578"
1334966074000,"MPER.0000000578"
1334966564000,"AACFM01A"
1334967204000,"AXXX380A"
1334967214000,"ASXX303A"
1334968664000,"ATTT309B"
1334970569000,"AAAAF40C0"
1334974769000,"AAAAF40D0"
1334975369000,"APWF005A"
1334975840000,"AACFE91A"
1334975900000,"AACFM02A"
1334975961000,"AACFE03A"
1334975963000,"AACFE91A"
1334975965000,"AACFE05A"
1334976861000,"AACFE03A"
1334977907000,"AACFE03A"
1334977910000,"AACFM07A"
1334977916000,"AACFE91A"
1334978030000,"AACFE70A"
1334978200000,"AACFM21A"
1334978654000,"MAPO.0000010579"
1334978660000,"MAPO.0000000579"
1334978690000,"AACFM22A"
1334979560000,"AACFM06A"
1334979561000,"AACFE03A"
1334979565000,"AACFE05A"
1334979620000,"AACFE70A"
1334980461000,"AACFE03A"
1334981360000,"AACFM01A"
1334985234000,"AAAAF40A0"
1334985431000,"AACFE91A"
1334985476000,"ATTTF030A"
1334985491000,"AACFM02A"
1334985552000,"AACFE03A"
1334985554000,"AACFE91A"
1334985556000,"AACFE05A"
1334985684000,"AAAAF40B0"
1334986667000,"AACFE03A"
1334986670000,"AACFM07A"
1334986676000,"AHHHF01P1"
1334986796000,"AHHHF02A1"
1334986846000,"AHHHF11A1"
1334986909000,"AHHHF03A2"
1334986917000,"ASSSF01P0"
1334986939000,"AHHHF04A3"
1334986974000,"AHHHF50A2"
1334986977000,"ASSSF56A0"
1334987200000,"AACFE91A"
1334987244000,"ASSSF06P0"
1334987247000,"AHHHF05A2"
1334987254000,"AHHHF13A1"
1334987263000,"AACFM06A"
1334987264000,"AACFE03A"
1334987268000,"AACFE05A"
1334987297000,"AHHHF06P1"
1334987357000,"ADMC532E"
1334987417000,"ATTTF030B"
1334987544000,"OBCPLCLSI"
1334987597000,"OBCPLCLHR"
1334988164000,"AACFE03A"
1334988478000,"AACFM01A"
1334989119000,"ATTTF030A"
1334989682000,"AACFE91A"
1334989742000,"AACFM02A"
1334989803000,"AACFE03A"
1334989805000,"AACFE91A"
1334989807000,"AACFE05A"
1334989839000,"AMMMF40A0"
1334990094000,"AMMMF10A0"
1334990099000,"AMMMF10A0"
1334990214000,"APSF60A0"
1334990269000,"AMMMF18A0"
1334990274000,"AMMMF19A0"
1334990399000,"AACFE03A"
1334990402000,"AACFM07A"
1334990466000,"ASSSF01P0"
1334990526000,"ASSSF55A0"
1334991234000,"ASSSF06P0"
1334991240000,"MPER.0000000579"
1334991364000,"APSF37A1"
1334991374000,"APSF31B1"
1334991384000,"APSF38A1"
1334991389000,"APSF38A1"
1334991394000,"APSF38A1"
1334991399000,"APSF38A1"
1334991414000,"APSF12H1"
1334991439000,"APSF32A1"
1334991449000,"APSF50A2"
1334991534000,"OBCPLCLSI"
1334992674000,"AMMMF40C0"
1334992974000,"OBCPLCLMI"
1334995699000,"AACFE91A"
1334995734000,"AAAAF40C0"
1334995762000,"AACFM06A"
1334995763000,"AACFE03A"
1334995767000,"AACFE05A"
1334995794000,"APSF60B0"
1334995974000,"ATTTF030B"
1334996094000,"OBCPLCLPS"
1334996362000,"AACFM01A"
1334996423000,"ATTT305O"
1334999362000,"ASXX307A"
1334999377000,"ASXX382C"
1335003819000,"MAPO.0000010580"
1335003824000,"MAPO.0000000580"
1335005897000,"AAAAF40B0"
1335010448000,"ASXX303A"
1335012008000,"AACFE91A"
1335012066000,"ATTT309B"
1335012068000,"AACFM02A"
1335012129000,"AACFE03A"
1335012131000,"AACFE91A"
1335012133000,"AACFE05A"
1335013029000,"AACFE03A"
1335013486000,"AACFE91A"
1335013743000,"ATTTF030A"
1335013870000,"AACFE03A"
1335013873000,"AACFM07A"
1335013880000,"AACFE91A"
1335013938000,"ASSSF01P0"
1335013998000,"ASSSF58A0"
1335014463000,"AMMMF40A0"
1335014718000,"AMMMF12A0"
1335014723000,"AMMMF11A0"
1335014728000,"AMMMF10A0"
1335014733000,"AMMMF10A0"
1335014738000,"AMMMF24A0"
1335014743000,"AMMMF23A0"
1335014748000,"AMMMF20A0"
1335014893000,"AMMMF18A0"
1335014898000,"AMMMF19A0"
1335015078000,"APSF60A0"
